"CD_Concurso","año","Fecha_Convocado","Ministerio","Servicio","Cargo","Nivel","Adscrito","Estado"
ADP-5148,,,Ministerio de Educación,Comisión Nacional de Investigación Científica y Tecnológica,Jefe/a Departamento Función: Programa Formación de Capital Humano Avanzado,II,Adscrito,SIN EFECTO
ADP-5149,2020,2020-10-25,Ministerio de Educación,Junta Nacional de Jardines Infantiles,"Director/a Regional, Región de Magallanes y la Antártica Chilena",II,Adscrito,DESIERTO
ADP-5150,2019,2019-12-15,Ministerio de Salud,Servicio de Salud Ñuble,Director/a Servicio de Salud,I,Adscrito,FINALIZADO
ADP-5151,2020,2020-01-26,Ministerio de Educación,Servicio Local de Educación de Costa Araucanía,Jefe/a de Unidad Planificación y Control de Gestión,II,Adscrito,FINALIZADO
ADP-5152,2019,2019-12-29,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Director/a Regional Antofagasta,II,Adscrito,FINALIZADO
ADP-5153,2019,2019-12-01,Ministerio de Hacienda,Dirección de Compras y Contratación Pública,Jefe/a de División Estudios e Inteligencia de Negocios,II,Adscrito,DESIERTO
ADP-5154,2021,2021-01-17,Ministerio de Salud,Centro de Referencia de Salud de Maipú,Subdirector/a Gestión y Desarrollo de Personas,II,Adscrito,FINALIZADO
ADP-5155,2020,2020-01-05,Ministerio de Salud,Servicio de Salud Arauco,Director/a Atención Primaria,II,Adscrito,FINALIZADO
ADP-5156,2020,2020-07-26,Ministerio de Salud,Servicio de Salud del Reloncaví,Director/a Atención Primaria,II,Adscrito,DESIERTO
ADP-5157,,,Ministerio de Salud,Servicio de Salud Metropolitano Suroriente,Director/a Atención Primaria,II,Adscrito,PLANIFICACIÓN
ADP-5158,2020,2020-09-27,Ministerio de Salud,Servicio de Salud Iquique,Director/a Hospital Comunitario de Salud Familiar Dr. Héctor Reyno Gutiérrez,II,Adscrito,FINALIZADO
ADP-5159,2020,2020-08-02,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional del Consumidor,Director/a Regional Valparaíso,II,Adscrito,FINALIZADO
ADP-5160,2020,2020-11-01,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional del Consumidor,Director/a Regional Coquimbo,II,Adscrito,FINALIZADO
ADP-5161,2020,2020-11-01,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional del Consumidor,Director/a Regional Aysén,II,Adscrito,FINALIZADO
ADP-5162,2020,2020-09-20,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional del Consumidor,Director/a Regional Los Lagos,II,Adscrito,FINALIZADO
ADP-5163,2022,2022-01-09,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Jefe/a de Departamento de Operaciones,II,Adscrito,DESIERTO
ADP-5164,2021,2021-12-26,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Jefe/a de Departamento de Programas,II,Adscrito,DESIERTO
ADP-5165,,,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Director/a Regional Región de Ñuble,II,Adscrito,SIN EFECTO
ADP-5166,2022,2022-07-10,Ministerio de Salud,Servicio de Salud Osorno,Subdirector/a Administrativo/a Hospital Base de Osorno,II,Adscrito,CON NOMBRAMIENTO
ADP-5167,2019,2019-12-15,Ministerio de Salud,Fondo Nacional de Salud,Jefe/a de División de Servicio al Usuario,II,Adscrito,FINALIZADO
ADP-5168,2020,2020-06-21,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional del Consumidor,Director/a Regional Arica y Parinacota,II,Adscrito,FINALIZADO
ADP-5169,,,Ministerio del Interior y Seguridad Pública,Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol,Jefe/a División Función Territorial,II,Adscrito,SIN EFECTO
ADP-5170,2021,2021-07-04,Ministerio de Obras Públicas,Dirección de Contabilidad y Finanzas,Subdirector/a de Contabilidad y Finanzas,II,Adscrito,FINALIZADO
ADP-5171,,,Ministerio de Salud,Servicio de Salud Metropolitano Central,Subdirector/a Administrativo/a Hospital San Borja Arriaran,II,Adscrito,PLANIFICACIÓN
ADP-5172,2020,2020-06-21,Ministerio de Salud,Servicio de Salud Metropolitano Occidente,Subdirector/a Administrativo/a Hospital Dr. Félix Bulnes Cerda,II,Adscrito,DESIERTO
ADP-5173,2023,2023-04-16,"Ministerio de las Culturas, las artes y el Patrimonio",Servicio Nacional del Patrimonio Cultural,Director/a Regional Atacama,II,Adscrito,EVALUACIÓN
ADP-5174,2023,2023-04-16,"Ministerio de las Culturas, las artes y el Patrimonio",Servicio Nacional del Patrimonio Cultural,Director/a Regional Maule,II,Adscrito,EVALUACIÓN
ADP-5175,,,"Ministerio de las Culturas, las artes y el Patrimonio",Servicio Nacional del Patrimonio Cultural,Director/a Regional Bío-Bío,II,Adscrito,PLANIFICACIÓN
ADP-5176,,,"Ministerio de las Culturas, las artes y el Patrimonio",Servicio Nacional del Patrimonio Cultural,Director/a Regional Los Ríos,II,Adscrito,PLANIFICACIÓN
ADP-5177,,,Ministerio de Salud,Servicio de Salud Aconcagua,Subdirector/a Administrativo/a Servicio de Salud,II,Adscrito,PLANIFICACIÓN
ADP-5178,2021,2021-09-04,Ministerio de Salud,Servicio de Salud Metropolitano Occidente,Subirector/a Administrativo Hospital de Melipilla,II,Adscrito,CON NOMBRAMIENTO
ADP-5179,2020,2020-09-27,Ministerio de Salud,Servicio de Salud Atacama,Subdirector/a Administrativo/a Hospital San José del Carmen de Copiapó,II,Adscrito,FINALIZADO
ADP-5180,2020,2020-03-15,Ministerio de Salud,Servicio de Salud Metropolitano Occidente,Director/a Instituto Traumatológico,II,Adscrito,FINALIZADO
ADP-5181,2020,2020-05-10,Ministerio de Salud,Servicio de Salud Concepción,Director/a Hospital de Coronel,II,Adscrito,DESIERTO
ADP-5182,2020,2020-03-22,Ministerio de Salud,Servicio de Salud Metropolitano Occidente,Director/a Hospital de Talagante,II,Adscrito,FINALIZADO
ADP-5183,2020,2020-03-15,Ministerio de Salud,Servicio de Salud Magallanes,Director/a Hospital Puerto Natales,II,Adscrito,DESIERTO
ADP-5184,,,Ministerio de Salud,Superintendencia de Salud,Jefe/a Departamento Función: Fiscalización,II,Adscrito,PLANIFICACIÓN
ADP-5185,2020,2020-07-12,Ministerio de Educación,Servicio Local de Educación Pública Chinchorro,Directivo/a Jefe/a de Gestión Territorial.,II,Adscrito,FINALIZADO
ADP-5186,2020,2020-04-26,Ministerio de Educación,Servicio Local de Educación Pública Chinchorro,Directivo/a Jefe/a de Planificación y Control de Gestión.,II,Adscrito,DESIERTO
ADP-5187,2020,2020-04-12,Ministerio de Educación,Servicio Local de Educación Pública Chinchorro,Directivo/a Jefe/a de Apoyo Técnico Pedagógico.,II,Adscrito,FINALIZADO
ADP-5188,2020,2020-04-19,Ministerio de Educación,Servicio Local de Educación Pública Chinchorro,Directivo/a Jefe/a de Administración y Finanzas.,II,Adscrito,DESIERTO
ADP-5189,2020,2020-06-28,Ministerio de Educación,Servicio Local de Educación Pública Chinchorro,Directivo/a Jefe/a de Gestión de Personas.,II,Adscrito,FINALIZADO
ADP-5190,2020,2020-08-16,Ministerio de Educación,Servicio Local de Educación Pública Andalién Sur,Directivo/a Jefe/a de Gestión Territorial.,II,Adscrito,DESIERTO
ADP-5191,2020,2020-06-14,Ministerio de Educación,Servicio Local de Educación Pública Andalién Sur,Directivo/a Jefe/a de Planificación y Control de Gestión.,II,Adscrito,FINALIZADO
ADP-5192,2020,2020-05-31,Ministerio de Educación,Servicio Local de Educación Pública Andalién Sur,Directivo/a Jefe/a de Apoyo Técnico Pedagógico.,II,Adscrito,FINALIZADO
ADP-5193,2020,2020-05-24,Ministerio de Educación,Servicio Local de Educación Pública Andalién Sur,Directivo/a Jefe/a de Administración y Finanzas.,II,Adscrito,FINALIZADO
ADP-5194,2020,2020-08-09,Ministerio de Educación,Servicio Local de Educación Pública Andalién Sur,Directivo/a Jefe/a de Gestión de Personas.,II,Adscrito,FINALIZADO
ADP-5195,2020,2020-08-09,Ministerio de Educación,Servicio Local de Educación Pública Gabriela Mistral,Directivo/a Jefe/a de Gestión Territorial.,II,Adscrito,DESIERTO
ADP-5196,2020,2020-05-10,Ministerio de Educación,Servicio Local de Educación Pública Gabriela Mistral,Directivo/a Jefe/a de Planificación y Control de Gestión.,II,Adscrito,FINALIZADO
ADP-5197,2020,2020-05-03,Ministerio de Educación,Servicio Local de Educación Pública Gabriela Mistral,Directivo/a Jefe/a de Apoyo Técnico Pedagógico.,II,Adscrito,FINALIZADO
ADP-5198,2020,2020-05-10,Ministerio de Educación,Servicio Local de Educación Pública Gabriela Mistral,Directivo/a Jefe/a de Administración y Finanzas.,II,Adscrito,FINALIZADO
ADP-5199,2020,2020-07-05,Ministerio de Educación,Servicio Local de Educación Pública Gabriela Mistral,Directivo/a Jefe/a de Gestión de Personas.,II,Adscrito,DESIERTO
ADP-5200,2020,2020-01-05,Ministerio de Educación,Servicio Local de Educación Pública Llanquihue,Directivo/a Jefe/a de Gestión de Personas.,II,Adscrito,DESIERTO
ADP-5201,2019,2019-12-01,Ministerio de Educación,Servicio Local de Educación Pública Valparaíso que comprende las Comunas de Valparaíso y Juan Fernandez,Directivo/a Jefe/a de Administración y Finanzas.,II,Adscrito,CON NOMBRAMIENTO
ADP-5202,2020,2020-01-26,Ministerio de Educación,Servicio Local de Educación Pública Valparaíso que comprende las Comunas de Valparaíso y Juan Fernandez,Directivo/a Jefe/a de Gestión de Personas.,II,Adscrito,FINALIZADO
ADP-5203,2019,2019-12-15,Ministerio de Educación,Servicio Local de Educación Pública Atacama,Directivo/a Jefe/a de Administración y Finanzas.,II,Adscrito,FINALIZADO
ADP-5204,2020,2020-01-26,Ministerio de Educación,Servicio Local de Educación Pública Atacama,Directivo/a - Jefe/a de Gestión de Personas,II,Adscrito,DESIERTO
ADP-5205,2020,2020-01-05,Ministerio de Educación,Servicio Local de Educación Pública Colchagua,Directivo/a Jefe/a de Gestión de Personas.,II,Adscrito,DESIERTO
ADP-5207,2020,2020-04-05,Ministerio de Salud,Servicio de Salud del Libertador Bernardo O'Higgins,Director/a Servicio de Salud,I,Adscrito,FINALIZADO
ADP-5208,2020,2020-03-29,Ministerio de Salud,Servicio de Salud Osorno,Director/a Servicio de Salud,I,Adscrito,FINALIZADO
ADP-5209,2019,2019-12-15,Ministerio de Agricultura,Servicio Agrícola y Ganadero,Director/a Regional Bdo. OHiggins,II,Adscrito,FINALIZADO
ADP-5210,2019,2019-12-01,Otros Organismos,Primer Tribunal Ambiental,Ministro/a Suplente Abogado/a,I,No Adscrito,NOMINA
ADP-5211,2019,2019-11-24,"Ministerio de Economía, Fomento y Turismo",Corporación de Fomento de la Producción,Gerente/a de Emprendimiento,II,No Adscrito,FINALIZADO
ADP-5212,2019,2019-12-01,"Ministerio de Economía, Fomento y Turismo",Corporación de Fomento de la Producción,Gerente/a de Asuntos Estratégicos,II,No Adscrito,FINALIZADO
ADP-5214,2019,2019-12-29,Ministerio de Obras Públicas,Dirección General de Aguas,Jefe/a División Legal,II,Adscrito,FINALIZADO
ADP-5215,2020,2020-08-30,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Pesca y Acuicultura,Subdirector/a de Inocuidad y Certificación,II,Adscrito,FINALIZADO
ADP-5216,2020,2020-01-05,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Pesca y Acuicultura,Subdirector/a de Pesquerías,II,Adscrito,FINALIZADO
ADP-5217,,,Otros Organismos,Servicio Electoral,Jefe/a División Función: Registros y Padrón Electoral,II,No Adscrito,SIN EFECTO
ADP-5218,2019,2019-12-29,FAD,Servicio Electoral,Jefe/a División Registro y Funcionamiento de Partidos Politicos,II,No Adscrito,FINALIZADO
ADP-5219,,,Otros Organismos,Servicio Electoral,Director/a Regional Región de Ñuble,II,No Adscrito,SIN EFECTO
ADP-5220,2020,2020-01-19,Ministerio de Vivienda y Urbanismo,Servicio de Vivienda y Urbanización Metropolitano,Director/a Regional Serviu Región Metropolitana,I,Adscrito,FINALIZADO
ADP-5221,2020,2020-01-12,Ministerio de Hacienda,Servicio Nacional de Aduanas,"Director/a Regional de Aduana Arica, Región de Arica y Parinacota",II,Adscrito,FINALIZADO
ADP-5222,2020,2020-01-05,Ministerio de Obras Públicas,Subsecretaria de Obras Públicas,Integrante Panel Técnico,I,No Adscrito,CON NOMBRAMIENTO
ADP-5223,2020,2020-01-02,Ministerio del Trabajo y Previsión Social,Superintendencia de  Pensiones,"Jefe/a de División, Función: Estudios",II,Adscrito,SIN EFECTO
ADP-5224,2020,2020-01-03,Ministerio de Minería,Servicio Nacional de Geología y Minería,Subdirector/a Nacional de Minería,II,Adscrito,SIN EFECTO
ADP-5225,2020,2020-01-05,Ministerio de Obras Públicas,Subsecretaria de Obras Públicas,Integrante Panel Técnico,I,No Adscrito,CON NOMBRAMIENTO
ADP-5227,2020,2020-03-08,Ministerio de Salud,Fondo Nacional de Salud,Jefe/a División de Gestión y Desarrollo de Personas,II,Adscrito,FINALIZADO
ADP-5228,2020,2020-08-30,Ministerio de Salud,Servicio de Salud O'Higgins,Subdirector/a Administrativo/a Hospital Regional Libertador Bernardo OHiggins,II,Adscrito,FINALIZADO
ADP-5229,,,Otros Organismos,Defensoría de los Derechos de la Niñez,Director/a Unidad de Protección de Derechos y Representación Judicial,I,No Adscrito,SIN EFECTO
ADP-5230,,,Ministerio del Interior y Seguridad Pública,Servicio Administrativo de los Gobiernos Regionales,Jefe/a de Unidad de Control del Gobierno Regional Coquimbo,II,No Adscrito,SIN EFECTO
ADP-5231,2020,2020-01-12,Ministerio de Obras Públicas,Dirección de Obras Portuarias,Jefe/a División de Proyectos,II,Adscrito,DESIERTO
ADP-5232,2020,2020-09-05,Ministerio de Salud,Servicio de Salud Chiloé,Director/a Hospital de Quellón,II,Adscrito,CON NOMBRAMIENTO
ADP-5233,2020,2020-03-08,Ministerio de Salud,Servicio de Salud Metropolitano Oriente,Director/a Hospital Dr. Luis Tisné Brousse,II,Adscrito,CON NOMBRAMIENTO
ADP-5234,2020,2020-07-05,Ministerio de Salud,Servicio de Salud Coquimbo,Director/a Hospital La Serena,II,Adscrito,FINALIZADO
ADP-5235,2020,2020-04-05,Ministerio de Salud,Servicio de Salud Antofagasta,Director/a Servicio de Salud,I,Adscrito,FINALIZADO
ADP-5236,2020,2020-04-19,Ministerio de Salud,Superintendencia de Salud,Jefe/a Departamento Función: Administración y Finanzas,II,Adscrito,FINALIZADO
ADP-5237,2020,2020-08-16,Ministerio de Salud,Servicio de Salud Metropolitano Occidente,Subirector/a Administrativo Hospital Instituto Traumatológico,II,Adscrito,FINALIZADO
ADP-5238,2020,2020-10-04,Ministerio de Salud,Servicio de Salud Metropolitano Sur Oriente,Subirector/a Administrativo Hospital de la Florida,II,Adscrito,FINALIZADO
ADP-5239,,,Ministerio de Salud,Servicio de Salud Metropolitano Central,Subirector/a Administrativo Hospital de Maipú,II,Adscrito,PLANIFICACIÓN
ADP-5240,2020,2020-04-12,Ministerio de Salud,Servicio de Salud Metropolitano Suroriente,Subdirector/a Administrativo/a Servicio de Salud,II,Adscrito,FINALIZADO
ADP-5241,,,Ministerio de Agricultura,Servicio Agrícola y Ganadero,Jefe/a División Semillas,II,Adscrito,PLANIFICACIÓN
ADP-5242,2020,2020-04-26,Ministerio del Deporte,Instituto Nacional de Deportes de Chile,Director/a Nacional,I,Adscrito,FINALIZADO
ADP-5243,2020,2020-07-19,Ministerio de Salud,Servicio de Salud Iquique,Director/a Hospital Dr. Ernesto Torres Galdames de Iquique,II,Adscrito,FINALIZADO
ADP-5244,,,Ministerio de Salud,Servicio de Salud Antofagasta,Subdirector/a Administrativo/a Hospital Regional de Antofagasta,II,Adscrito,PLANIFICACIÓN
ADP-5245,2020,2020-09-13,Ministerio de Salud,Servicio de Salud Aconcagua,Director/a Hospital de Llay Llay,II,Adscrito,FINALIZADO
ADP-5246,2022,2022-05-01,Ministerio de Salud,Servicio de Salud Metropolitano Sur Oriente,Subdirector/a Administrativo/a Hospital Padre Alberto Hurtado,II,Adscrito,FINALIZADO
ADP-5247,,,Ministerio de Obras Públicas, Fondo de Infraestructuras,Director/a Suplente,I,No Adscrito,PLANIFICACIÓN
ADP-5248,,,Ministerio de Obras Públicas, Fondo de Infraestructuras,Director/a Suplente,I,No Adscrito,PLANIFICACIÓN
ADP-5249,,,Ministerio de Obras Públicas, Fondo de Infraestructuras,Director/a Suplente,I,No Adscrito,PLANIFICACIÓN
ADP-5250,2020,2020-01-19,"Ministerio de Economía, Fomento y Turismo",Servicio Nacional de Turismo,Director/a Regional Metropolitano,II,Adscrito,FINALIZADO
ADP-5251,2020,2020-01-19,Administración local,Municipalidad de Traiguén,Jefe/a Departamento de Administración de Educación Municipal de Traiguén,II,No Adscrito,CON NOMBRAMIENTO
ADP-5253,2020,2020-07-05,"Ministerio de Economía, Fomento y Turismo",Instituto Nacional de Estadísticas,Subdirector/a Función Operaciones,II,Adscrito,FINALIZADO
ADP-5254,2020,2020-07-19,Ministerio de Hacienda,Servicio de Tesorerías - Tesorería General de la República,Director/a Regional Tesorero/a Región Metropolitana,II,Adscrito,FINALIZADO
ADP-5255,,,Ministerio del Trabajo y Previsión Social,Superintendencia de  Pensiones,Jefe/a División Desarrollo Estratégico y Administración,II,Adscrito,SIN EFECTO
ADP-5256,2020,2020-04-26,Ministerio del Trabajo y Previsión Social,Instituto de Previsión Social,Director/a Regional Coquimbo,II,Adscrito,FINALIZADO
ADP-5257,,,FAD,Municipalidad de Hijuelas,Jefe/a Departamento de Administración de Educación Municipal,II,No Adscrito,SIN EFECTO
ADP-5258,2020,2020-10-18,FAD,Municipalidad de Santa Barbara,Jefe/a Departamento de Administración de Educación Municipal de Santa Barbara,II,No Adscrito,CON NOMBRAMIENTO
ADP-5259,,,FAD,Municipalidad de Romeral,Jefe/a Departamento de Administración de Educación Municipal de Romeral,II,No Adscrito,SIN EFECTO
ADP-5260,,,Administración local,Municipalidad de Villa Alegre,Jefe/a Departamento de Administración de Educación Municipal de Villa Alegre,II,No Adscrito,SIN EFECTO
ADP-5261,2022,2022-01-02,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Jefe/a de Departamento de Usuarios,II,Adscrito,DESIERTO
ADP-5262,2021,2021-12-19,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Jefe/a de Departamento de Administración y Finanzas,II,Adscrito,DESIERTO
ADP-5263,2020,2020-01-19,Otros Organismos,Consejo para la Transparencia,Director/a Jurídico,I,No Adscrito,FINALIZADO
ADP-5264,2020,2020-03-01,Otros Organismos,Defensoría de los Derechos de la Niñez,Director/a Unidad de Protección de Derechos y Representación Judicial,I,No Adscrito,FINALIZADO
ADP-5265,2022,2022-10-09,Ministerio de Salud,Superintendencia de Salud,Jefe/a de Departamento de Políticas Públicas en Salud,II,Adscrito,DESIERTO
ADP-5266,2020,2020-10-25,Ministerio de Justicia y Derechos Humanos,Gendarmería de Chile,Subdirector/a de Reinserción Social,II,Adscrito,FINALIZADO
ADP-5267,,,Ministerio de Educación,Junta Nacional de Auxilio Escolar y Becas,Director/a Regional Arica y Parinacota,II,Adscrito,SIN EFECTO
ADP-5268,2020,2020-06-07,Ministerio de Educación,Superintendencia de Educación,Jefe División de Comunicaciones y Denuncias,II,Adscrito,FINALIZADO
ADP-5269,,,Ministerio de Salud,Servicio de Salud Metropolitano Sur,Subdirector/a Médico/a Hospital Exequiel González,II,Adscrito,PLANIFICACIÓN
ADP-5270,2020,2020-05-17,Ministerio de Vivienda y Urbanismo,Servicio de Vivienda y Urbanización Región Metropolitana,Subdirector/a de Pavimentación y Obras Viales,II,Adscrito,FINALIZADO
