Adscrito;Nivel;Concurso;Ministerio;Servicio;Nombre Cargo;Fecha Convocatoria;Fecha Envío Nómina;Fecha Desierto;Tipo Desierto
Adscrito;Nivel II;3009;Ministerio de Minería;Servicio Nacional de Geología y Minería;Subdirector/a Nacional de Minería;11-01-2015;10-04-2015;05-05-2015;Desierto por Autoridad
Adscrito;Nivel II;3012;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Fiscal;19-04-2015;23-06-2015;31-08-2015;Desierto por Autoridad
Adscrito;Nivel II;3024;Ministerio de Salud;Servicio de Salud Araucanía Norte;Director/a Atención Primaria;15-03-2015;-;06-05-2015;Desierto por Comité
Adscrito;Nivel II;3025;Ministerio de Salud;Servicio de Salud Maule;Director/a Hospital de Linares;08-03-2015;20-05-2015;07-07-2015;Desierto por Autoridad
Adscrito;Nivel II;3030;Ministerio de Salud;Servicio de Salud Talcahuano;Subdirector/a Médico/a Servicio de Salud;08-03-2015;07-05-2015;15-06-2015;Desierto por Autoridad
Adscrito;Nivel II;3033;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Coquimbo;19-04-2015;-;01-07-2015;Desierto por Comité
Adscrito;Nivel II;3034;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Valparaíso;19-04-2015;26-06-2015;31-08-2015;Desierto por Autoridad
Adscrito;Nivel II;3035;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Araucanía;22-03-2015;25-06-2015;16-09-2015;Desierto por Autoridad
Adscrito;Nivel II;3036;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Valparaíso;22-03-2015;25-06-2015;01-10-2015;Desierto por Autoridad
Adscrito;Nivel II;3044;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Hospital San José;12-07-2015;-;24-08-2015;Desierto por Comité
Adscrito;Nivel II;3045;Ministerio de Salud;Servicio de Salud Talcahuano;Director/a Hospital de Las Higueras;02-08-2015;-;01-10-2015;Desierto por Comité
Adscrito;Nivel II;3060;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región de Coquimbo;22-03-2015;-;15-06-2015;Desierto por Comité
Adscrito;Nivel II;3078;Ministerio de Salud;Servicio de Salud Aysén;Director/a Hospital de Puerto Aysén;11-10-2015;15-12-2015;09-02-2016;Desierto por Autoridad
Adscrito;Nivel II;3080;Ministerio de Ciencia, Tecnología, Conocimiento e Innovación;Comisión Nacional de Investigación Científica y Tecnológica;Jefe/a Departamento Función Administración y Finanzas;21-06-2015;13-09-2019;23-09-2015;Desierto por Autoridad
Adscrito;Nivel II;3088;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Araucanía;11-10-2015;15-01-2016;01-12-2016;Desierto por Autoridad
Adscrito;Nivel II;3094;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Director/a Hospital Santo Tomás de Limache;21-06-2015;25-08-2015;06-10-2015;Desierto por Autoridad
Adscrito;Nivel II;3097;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Subdirector/a Administrativo/a Hospital Dr. Gustavo Fricke;29-11-2015;-;04-02-2016;Desierto por Comité
Adscrito;Nivel II;3100;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Antofagasta, Región de Antofagasta;26-04-2015;-;18-06-2015;Desierto por Comité
Adscrito;Nivel II;3112;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Jefe/a Unidad Estudios y Proyectos;14-06-2015;14-08-2015;13-10-2015;Desierto por Autoridad
Adscrito;Nivel II;3117;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Metropolitano/a;19-04-2015;-;01-07-2015;Desierto por Comité
Adscrito;Nivel II;3127;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Los Lagos;19-07-2015;09-10-2015;11-05-2016;Desierto por Autoridad
Adscrito;Nivel II;3132;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Maule;26-04-2015;07-07-2015;17-08-2015;Desierto por Autoridad
Adscrito;Nivel II;3135;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Atacama;21-06-2015;17-08-2015;09-12-2015;Desierto por Autoridad
Adscrito;Nivel II;3136;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Valparaíso;23-08-2015;-;16-12-2015;Desierto por Comité
Adscrito;Nivel II;3138;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Tarapacá;21-06-2015;31-08-2015;14-03-2016;Desierto por Autoridad
Adscrito;Nivel II;3145;Ministerio de Salud;Servicio de Salud O'Higgins;Director/a Hospital de San Fernando;22-11-2015;-;29-01-2016;Desierto por Comité
Adscrito;Nivel II;3152;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Jefe/a Departamento Desarrollo y Regulación de Mercado;15-11-2015;19-01-2016;03-03-2016;Desierto por Autoridad
Adscrito;Nivel II;3163;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Jefe/a de Departamento de Programas;26-07-2015;22-09-2015;18-03-2016;Desierto por Autoridad
Adscrito;Nivel II;3172;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región de Coquimbo;03-04-2016;-;14-06-2016;Desierto por Comité
Adscrito;Nivel II;3176;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Coquimbo;12-07-2015;14-09-2015;15-12-2015;Desierto por Autoridad
Adscrito;Nivel II;3187;Ministerio de Salud;Servicio de Salud Antofagasta;Director/a Hospital de Calama;17-07-2016;14-09-2016;18-11-2016;Desierto por Autoridad
Adscrito;Nivel II;3196;Ministerio de Obras Públicas;Dirección de Obras Portuarias;Jefe/a División Función Construcción;18-10-2015;-;23-12-2015;Desierto por Comité
Adscrito;Nivel II;3199;Ministerio de Salud;Servicio de Salud Araucanía Norte;Jefe/a Departamento Auditoría;13-09-2015;11-11-2015;14-12-2015;Desierto por Autoridad
Adscrito;Nivel II;3208;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director Regional Bío - Bío;23-08-2015;-;29-10-2015;Desierto por Comité
Adscrito;Nivel II;3209;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Director/a Hospital Dr. Eduardo Pereira;24-04-2016;21-06-2016;30-11-2016;Desierto por Autoridad
Adscrito;Nivel II;3210;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Director/a Departamento Función: Aeródromos y Servicios Aeronáuticos;17-01-2016;-;17-03-2016;Desierto por Comité
Adscrito;Nivel II;3212;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región del Bío-Bío;03-04-2016;10-06-2016;05-10-2016;Desierto por Autoridad
Adscrito;Nivel II;3216;Ministerio de Salud;Servicio de Salud Metropolitano Central;Director/a Hospital Clínico San Borja Arriarán;22-11-2015;-;26-01-2016;Desierto por Comité
Adscrito;Nivel II;3224;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a de División de Administración y Finanzas;16-08-2015;23-10-2015;11-01-2016;Desierto por Autoridad
Adscrito;Nivel II;3227;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Coquimbo;15-11-2015;28-01-2016;14-03-2016;Desierto por Autoridad
Adscrito;Nivel II;3237;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a División Función: Fomento;08-11-2015;-;15-01-2016;Desierto por Comité
Adscrito;Nivel II;3239;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región Metropolitana Santiago Poniente;08-05-2016;12-07-2016;30-09-2016;Desierto por Autoridad
Adscrito;Nivel II;3241;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región Metropolitana Santiago Sur;08-05-2016;12-07-2016;05-10-2016;Desierto por Autoridad
Adscrito;Nivel II;3252;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Los Ríos;06-03-2016;11-05-2016;10-06-2016;Desierto por Autoridad
Adscrito;Nivel II;3255;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Fiscal;06-12-2015;14-08-2018;13-04-2016;Desierto por Autoridad
Adscrito;Nivel II;3257;Ministerio de Salud;Servicio de Salud Tarapacá;Director/a Hospital Dr. Ernesto Torres Galdames de Iquique;17-04-2016;-;01-07-2016;Desierto por Comité
Adscrito;Nivel II;3263;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Regional de Aduana Iquique, Región de Tarapacá;25-10-2015;13-01-2016;26-04-2016;Desierto por Autoridad
Adscrito;Nivel II;3283;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;Subdirector/a de Reinserción Social;15-05-2016;03-08-2016;21-09-2016;Desierto por Autoridad
Adscrito;Nivel II;3285;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Director/a Hospital Santo Tomás de Limache;24-04-2016;28-06-2016;21-11-2016;Desierto por Autoridad
Adscrito;Nivel II;3301;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director Regional Bío - Bío;29-11-2015;27-01-2016;17-03-2016;Desierto por Autoridad
Adscrito;Nivel II;3303;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Arica y Parinacota;17-07-2016;-;30-09-2016;Desierto por Comité
Adscrito;Nivel II;3305;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Hospital Instituto Psiquiátrico Dr. José Horwitz Barak;10-07-2016;-;26-08-2016;Desierto por Comité
Adscrito;Nivel II;3315;Ministerio de Ciencia, Tecnología, Conocimiento e Innovación;Comisión Nacional de Investigación Científica y Tecnológica;Jefe Departamento Función Fondo Nacional de Desarrollo Científico y Tecnológico (FONDECYT);10-07-2016;09-09-2016;03-11-2016;Desierto por Autoridad
Adscrito;Nivel II;3326;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Subdirector/a Médico/a;06-03-2016;-;09-05-2016;Desierto por Comité
Adscrito;Nivel II;3337;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional del Bío-Bío;03-04-2016;30-05-2016;23-06-2016;Desierto por Autoridad
Adscrito;Nivel II;3360;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a Hospital Antonio Tirado Lanas de Ovalle;29-05-2016;-;15-07-2016;Desierto por Comité
Adscrito;Nivel II;3366;Ministerio de Salud;Servicio de Salud Chiloé;Subdirector/a Administrativo/a Servicio de Salud;08-05-2016;-;06-07-2016;Desierto por Comité
Adscrito;Nivel II;3398;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Jefe/a Departamento de Auditoría;07-08-2016;20-10-2016;29-09-2016;Desierto por Autoridad
Adscrito;Nivel II;3401;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Jefe/a de Departamento de Usuarios;28-08-2016;26-10-2016;01-12-2016;Desierto por Autoridad
Adscrito;Nivel II;3412;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Director/a Regional Aysén;17-07-2016;21-09-2016;02-12-2016;Desierto por Autoridad
Adscrito;Nivel II;3414;Ministerio de Salud;Servicio de Salud Maule;Director/a Hospital de Talca;17-07-2016;-;21-09-2016;Desierto por Comité
Adscrito;Nivel II;3419;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a de Hospital San Pablo de Coquimbo;22-05-2016;16-03-2017;15-07-2016;Desierto por Autoridad
Adscrito;Nivel II;3423;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Director/a Hospital de Peñaflor;05-06-2016;08-09-2017;23-09-2016;Desierto por Autoridad
Adscrito;Nivel II;3449;Ministerio de Salud;Servicio de Salud O'Higgins;Director/a Hospital Regional Libertador Bernardo OHiggins;03-07-2016;-;31-08-2016;Desierto por Comité
Adscrito;Nivel II;3452;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Coquimbo;28-08-2016;03-02-2017;18-01-2017;Desierto por Autoridad
Adscrito;Nivel II;3486;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Maule;28-08-2016;-;17-10-2016;Desierto por Comité
No Adscrito;Nivel I;Total;;;;;;;
No Adscrito;Nivel I;ADP-3753;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Regional Región de Aysen;19-11-2017;20-03-2018;10-05-2018;Desierto por Autoridad
No Adscrito;Nivel I;ADP-5123;Ministerio de Educación;Comisión Nacional de Acreditación;Secretario/a Ejecutivo/a;10-11-2019;-;23-01-2020;Desierto por CADP
No Adscrito;Nivel I;ADP-3571;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Regional, Región Los Ríos;19-03-2017;23-06-2017;17-08-2017;Desierto por Autoridad
No Adscrito;Nivel I;ADP-4691;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Titular Abogado/a;10-03-2019;28-05-2019;27-12-2019;Desierto por Autoridad
No Adscrito;Nivel I;ADP-5406;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Titular Licenciado en Ciencias;12-07-2020;-;15-10-2020;Desierto por CADP
No Adscrito;Nivel I;ADP-15949;Autónomo;Defensoría de los Derechos de la Niñez;Director/a Unidad de Gestión Institucional;04-12-2022;-;22-06-2023;Desierto por CADP
No Adscrito;Nivel I;1991;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Titular Abogado/a;19-08-2012;08-08-2013;24-03-2013;Desierto por Autoridad
No Adscrito;Nivel I;1992;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Titular Abogado/a;-;08-08-2013;06-11-2013;Desierto por Autoridad
No Adscrito;Nivel I;1994;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Suplente Abogado/a;19-08-2012;08-08-2013;24-03-2013;Desierto por Autoridad
No Adscrito;Nivel I;2221;Otros Organismos;Servicio Electoral;Director/a Servicio Electoral - SERVEL;28-04-2013;-;12-07-2013;Desierto por CADP
No Adscrito;Nivel I;2225;Ministerio de Hacienda;Subsecretaria de Hacienda;Ministro/a Titular Abogado/a;24-03-2013;08-08-2013;05-11-2013;Desierto por Autoridad
No Adscrito;Nivel I;2227;Ministerio de Hacienda;Subsecretaria de Hacienda;Ministro/a Suplente Abogado/a;24-03-2013;08-08-2013;05-11-2013;Desierto por Autoridad
No Adscrito;Nivel I;2251;Ministerio de Hacienda;Subsecretaria de Hacienda;Secretario/a Abogado/a Aduanero/a Región Tarapacá;28-07-2013;18-10-2013;29-01-2015;Desierto por Autoridad
No Adscrito;Nivel I;2392;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Suplente Abogado/a;10-11-2013;01-04-2014;23-09-2014;Desierto por Autoridad
No Adscrito;Nivel I;3356;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Regional, Región Los Ríos;26-06-2016;15-06-2017;01-12-2016;Desierto por Autoridad
No Adscrito;Nivel II;Total;;;;;;;
No Adscrito;Nivel II;ADP-4786;Administración local;Municipalidad de Los Alamos;Jefe/a Departamento de Administración de Educación Municipal de Los Alamos;12-05-2019;-;30-07-2019;Desierto por Comité
No Adscrito;Nivel II;ADP-4417;Administración local;Municipalidad de Los Alamos;Jefe/a Departamento de Administración de Educación Municipal de Los Alamos;23-12-2018;-;18-03-2019;Desierto por Comité
No Adscrito;Nivel II;ADP-3926;Administración local;Municipalidad de Quintero;Jefe/a Departamento de Administración de Educación Municipal de Quintero;09-09-2018;13-12-2018;30-01-2019;Desierto por Autoridad
No Adscrito;Nivel II;ADP-3483;Administración local;Municipalidad de Quintero;Jefe/a Departamento de Administración de Educación Municipal de Quintero;29-10-2017;-;15-01-2018;Desierto por Comité
No Adscrito;Nivel II;ADP-4374;Administración local;Municipalidad de Monte Patria;Jefe/a de Departamento de Administración de Educación Municipal de Monte Patria;12-08-2018;29-10-2018;05-12-2018;Desierto por Autoridad
No Adscrito;Nivel II;ADP-4907;Administración local;Municipalidad de Curanilahue;Jefe/a de Departamento de Administración de Educación Municipal de Curanilahue;25-08-2019;10-12-2019;24-11-2020;Desierto por Autoridad
No Adscrito;Nivel II;ADP-3946;Administración local;Municipalidad de Aysén;Jefe/a Departamento de Administración de Educación Municipal;20-01-2019;-;01-04-2019;Desierto por Comité
No Adscrito;Nivel II;ADP-4307;Administración local;Municipalidad de Catemu;Jefer/a Departamento de Administración de Educación Municipal;23-12-2018;22-03-2019;15-05-2019;Desierto por Autoridad
No Adscrito;Nivel II;ADP-11687;Administración local;Municipalidad de Tomé;Jefe/a Departamento de Administración de Educación Municipal de Tomé;06-03-2022;27-05-2022;04-07-2022;Desierto por Autoridad
No Adscrito;Nivel II;ADP-3890;Administración local;Municipalidad de Tomé;Jefe/a Departamento de Administración de Educación Municipal de Tomé;26-01-2020;-;30-04-2020;Desierto por Comité
No Adscrito;Nivel II;ADP-3871;Administración local;Municipalidad de Calbuco;Jefe/a Departamento de Administración de Educación Municipal de Calbuco;17-12-2017;-;19-03-2018;Desierto por Comité
No Adscrito;Nivel II;ADP-4287;Administración local;Municipalidad de Santa Barbara;Jefe/a Departamento de Administración de Educación Municipal de Santa Barbara;15-07-2018;27-09-2018;20-12-2018;Desierto por Autoridad
No Adscrito;Nivel II;ADP-15894;Administración local;Municipalidad de Hualañé;Jefe/a de Departamento de Administración de Educación Municipal de Hualañé;23-04-2023;-;05-07-2023;Desierto por Comité
No Adscrito;Nivel II;ADP-4381;Administración local;Municipalidad de Villa Alegre;Jefe/a Departamento de Administración de Educación Municipal de Villa Alegre;09-06-2019;-;29-08-2019;Desierto por Comité
No Adscrito;Nivel II;ADP-14933;Administración local;Municipalidad de Tirúa;Jefe/a Departamento de Administración de Educación Municipal de Tirúa;09-10-2022;20-01-2023;24-02-2023;Desierto por Autoridad
