index;Year_Convocatoria;Nivel;Ministerio;Servicio;Region;Estado;Concursos
3722;2021.0;II;Administración Central;Municipalidad de Loncoche;Región de la Araucanía;Nombrado;1
3723;2021.0;II;Administración Central;Municipalidad de Lonquimay;Región de la Araucanía;Nombrado;1
3724;2021.0;II;Administración Central;Municipalidad de Olmué;Región de  Valparaíso;Nombrado;1
3725;2021.0;II;Administración Central;Municipalidad de Pichilemu;Región del Libertador General Bernardo OHiggins;Nombrado;1
3726;2021.0;II;Administración Central;Municipalidad de Pucón;Región de la Araucanía;Nombrado;1
3727;2021.0;II;Administración Central;Municipalidad de Purén;Región de la Araucanía;Nombrado;1
3728;2021.0;II;Administración Central;Municipalidad de Santa Cruz;Región del Libertador General Bernardo OHiggins;Nombrado;1
3729;2021.0;II;Administración Central;Municipalidad de Talcahuano;Región del Biobío;Nombrado;1
3730;2021.0;II;Administración Central;Municipalidad de Teno;Región del Maule;Nombrado;1
3731;2021.0;II;Administración Central;Municipalidad de Yungay;Región del Ñuble;Nombrado;1
3732;2021.0;II;Administración Central;Servicio Electoral;Región de Los Ríos;Nombrado;1
3733;2021.0;II;Administración Central;Servicio Electoral;Región del Ñuble;Nombrado;1
3734;2021.0;II;Ministerio Secretaría General de Gobierno;Consejo Nacional de Televisión;Región de Metropolitana de Santiago;Nombrado;1
3735;2021.0;II;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Región de Metropolitana de Santiago;Desierto;1
3736;2021.0;II;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Región de Arica y Parinacota;Desierto;1
3737;2021.0;II;Ministerio de Defensa Nacional;Caja de Previsión de la Defensa Nacional;Región de Metropolitana de Santiago;Nombrado;1
3738;2021.0;II;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Región de Metropolitana de Santiago;Desierto;2
3739;2021.0;II;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Región de Metropolitana de Santiago;Nombrado;1
3740;2021.0;II;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;Región de la Araucanía;Nombrado;1
3741;2021.0;II;Ministerio de Desarrollo Social y Familia;Fondo de Solidaridad e Inversión Social;Región de Metropolitana de Santiago;Nombrado;2
3742;2021.0;II;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Región de  Valparaíso;Nombrado;1
3743;2021.0;II;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Región de Metropolitana de Santiago;Nombrado;1
3744;2021.0;II;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Región de Tarapacá;Nombrado;1
3745;2021.0;II;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Región del Ñuble;Nombrado;1
3746;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de  Atacama;Nombrado;1
3747;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de  Coquimbo;Nombrado;1
3748;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de  Valparaíso;Nombrado;1
3749;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Antofagasta;Desierto;1
3750;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Arica y Parinacota;Nombrado;1
3751;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
3752;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Los Lagos;Desierto;1
3753;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Los Ríos;Nombrado;1
3754;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Magallanes y de la Antártica Chilena;Nombrado;1
3755;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Metropolitana de Santiago;Desierto;1
3756;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Metropolitana de Santiago;Nombrado;7
3757;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de Tarapacá;Nombrado;1
3758;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región de la Araucanía;Nombrado;1
3759;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región del Biobío;Desierto;1
3760;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región del Biobío;Nombrado;1
3761;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región del Libertador General Bernardo OHiggins;Nombrado;1
3762;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región del Maule;Nombrado;1
3763;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Región del Ñuble;Nombrado;1
3764;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Región de Antofagasta;Desierto;1
3765;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Región de Metropolitana de Santiago;Desierto;1
3766;2021.0;II;Ministerio de Desarrollo Social y Familia;Servicio Nacional del Adulto Mayor;Región de Metropolitana de Santiago;Nombrado;1
3767;2021.0;II;Ministerio de Economía, Fomento y Turismo;Agencia de Promoción de la Inversión Extranjera;Región de Metropolitana de Santiago;Nombrado;1
3768;2021.0;II;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Región de Metropolitana de Santiago;Nombrado;1
3769;2021.0;II;Ministerio de Economía, Fomento y Turismo;Fiscalía Nacional Económica;Región de Metropolitana de Santiago;Nombrado;1
3770;2021.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Antofagasta;Nombrado;1
3771;2021.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Arica y Parinacota;Desierto;1
3772;2021.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Arica y Parinacota;Nombrado;1
3773;2021.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región de Metropolitana de Santiago;Nombrado;1
3774;2021.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Región del Ñuble;Nombrado;1
3775;2021.0;II;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Propiedad Industrial;Región de Metropolitana de Santiago;Nombrado;1
3776;2021.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de Los Lagos;Desierto;1
3777;2021.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Región de la Araucanía;Nombrado;1
3778;2021.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Región de Metropolitana de Santiago;Nombrado;1
3779;2021.0;II;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;Región de Metropolitana de Santiago;Nombrado;1
3780;2021.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Metropolitana de Santiago;Desierto;2
3781;2021.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Metropolitana de Santiago;Nombrado;1
3782;2021.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Tarapacá;Nombrado;1
3783;2021.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región del Biobío;Nombrado;1
3784;2021.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de  Valparaíso;Nombrado;1
3785;2021.0;II;Ministerio de Educación;Servicio Local de Educación Atacama;Región de  Atacama;Nombrado;1
3786;2021.0;II;Ministerio de Educación;Servicio Local de Educación Chinchorro;Región de Arica y Parinacota;Nombrado;2
3787;2021.0;II;Ministerio de Educación;Servicio Local de Educación Gabriela Mistral;Región de Metropolitana de Santiago;Desierto;1
3788;2021.0;II;Ministerio de Educación;Servicio Local de Educación Gabriela Mistral;Región de Metropolitana de Santiago;Nombrado;1
3789;2021.0;II;Ministerio de Educación;Servicio Local de Educación Valparaíso;Región de  Valparaíso;Nombrado;1
3790;2021.0;II;Ministerio de Educación;Servicio Local de Educación de Barrancas;Región de Metropolitana de Santiago;Desierto;1
3791;2021.0;II;Ministerio de Educación;Servicio Local de Educación de Barrancas;Región de Metropolitana de Santiago;Nombrado;1
3792;2021.0;II;Ministerio de Educación;Servicio Local de Educación de Huasco;Región de  Atacama;Nombrado;1
3793;2021.0;II;Ministerio de Educación;Servicio Local de Educación de Puerto Cordillera;Región de  Coquimbo;Nombrado;1
3794;2021.0;II;Ministerio de Educación;Superintendencia de Educación;Región de Metropolitana de Santiago;Nombrado;1
3795;2021.0;II;Ministerio de Educación;Superintendencia de Educación Superior;Región de Metropolitana de Santiago;Desierto;1
3796;2021.0;II;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Región de  Atacama;Nombrado;1
3797;2021.0;II;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Región de  Coquimbo;Nombrado;1
3798;2021.0;II;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Región de Antofagasta;Desierto;1
3799;2021.0;II;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Región de la Araucanía;Nombrado;1
3800;2021.0;II;Ministerio de Hacienda;Dirección Nacional Servicio Civil;Región de Metropolitana de Santiago;Desierto;1
3801;2021.0;II;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Región de Metropolitana de Santiago;Desierto;1
3802;2021.0;II;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Región de Metropolitana de Santiago;Nombrado;2
3803;2021.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Magallanes y de la Antártica Chilena;Desierto;1
3804;2021.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Magallanes y de la Antártica Chilena;Nombrado;1
3805;2021.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Metropolitana de Santiago;Nombrado;1
3806;2021.0;II;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Desierto;1
3807;2021.0;II;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Nombrado;2
3808;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de Metropolitana de Santiago;Desierto;2
3809;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Médico Legal;Región de Metropolitana de Santiago;Nombrado;2
3810;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;Región de  Coquimbo;Nombrado;1
3811;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;Región de Antofagasta;Nombrado;1
3812;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;Región del Biobío;Nombrado;2
3813;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;Región del Libertador General Bernardo OHiggins;Nombrado;1
3814;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;Región del Maule;Nombrado;1
3815;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio Nacional de Menores;Región del Ñuble;Desierto;1
3816;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Desierto;1
3817;2021.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Nombrado;4
3818;2021.0;II;Ministerio de Obras Públicas;Dirección General de Concesiones de Obras Públicas;Región de Metropolitana de Santiago;Nombrado;1
3819;2021.0;II;Ministerio de Obras Públicas;Dirección de Contabilidad y Finanzas;Región de Metropolitana de Santiago;Nombrado;1
3820;2021.0;II;Ministerio de Obras Públicas;Dirección de Obras Hidráulicas;Región de Metropolitana de Santiago;Nombrado;1
3821;2021.0;II;Ministerio de Obras Públicas;Dirección de Obras Portuarias;Región de Metropolitana de Santiago;Nombrado;1
3822;2021.0;II;Ministerio de Obras Públicas;Superintendencia de Servicios Sanitarios;Región de Metropolitana de Santiago;Nombrado;1
3823;2021.0;II;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Región de Metropolitana de Santiago;Desierto;1
3824;2021.0;II;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Región de Metropolitana de Santiago;Nombrado;1
3825;2021.0;II;Ministerio de Relaciones Exteriores;Instituto Antártico Chileno;Región de Magallanes y de la Antártica Chilena;Nombrado;1
3826;2021.0;II;Ministerio de Salud;Central de Abastecimiento del Sistema Nacional de Servicios de Salud;Región de Metropolitana de Santiago;Nombrado;1
3827;2021.0;II;Ministerio de Salud;Centro de Referencia de Salud de Maipú;Región de Metropolitana de Santiago;Desierto;1
3828;2021.0;II;Ministerio de Salud;Centro de Referencia de Salud de Maipú;Región de Metropolitana de Santiago;Nombrado;2
3829;2021.0;II;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Nombrado;2
3830;2021.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Desierto;1
3831;2021.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Nombrado;1
3832;2021.0;II;Ministerio de Salud;Servicio de Salud Araucanía Sur;Región de la Araucanía;Nombrado;1
3833;2021.0;II;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
3834;2021.0;II;Ministerio de Salud;Servicio de Salud Biobío;Región del Biobío;Desierto;1
3835;2021.0;II;Ministerio de Salud;Servicio de Salud Biobío;Región del Biobío;Nombrado;1
3836;2021.0;II;Ministerio de Salud;Servicio de Salud Chiloé;Región de Los Lagos;Desierto;1
3837;2021.0;II;Ministerio de Salud;Servicio de Salud Concepción;Región del Biobío;Desierto;2
3838;2021.0;II;Ministerio de Salud;Servicio de Salud Concepción;Región del Biobío;Nombrado;2
3839;2021.0;II;Ministerio de Salud;Servicio de Salud Magallanes;Región de Magallanes y de la Antártica Chilena;Nombrado;1
3840;2021.0;II;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Nombrado;1
3841;2021.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Central;Región de Metropolitana de Santiago;Nombrado;1
3842;2021.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Nombrado;3
3843;2021.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Región de Metropolitana de Santiago;Desierto;1
3844;2021.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Región de Metropolitana de Santiago;Nombrado;3
