Nivel;Adscrito;Ministerio;Servicio;Nombre Cargo;Mes envío nómina;Año Envío Nómina;Fecha Envío Nómina
Nivel II;Adscrito;Ministerio de Salud;Fondo Nacional de Salud;Jefe/a de División de Servicio al Usuario;abr;2020;16-04-2020
Nivel II;Adscrito;Ministerio de Salud;Fondo Nacional de Salud;Director/a Zonal Centro Sur;nov;2020;20-11-2020
Nivel II;Adscrito;Ministerio de Salud;Fondo Nacional de Salud;Jefe/a División Informatica;ene;2020;15-01-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Subdirector/a Administrativo/a Hospital Dr. Hernán Henríquez Aravena;dic;2020;01-12-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Arauco;Director/a Atención Primaria;abr;2020;16-04-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Subdirector/a Administrativo/a Servicio de Salud;sep;2020;15-09-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Chiloé;Director/a Hospital de Quellón;nov;2020;16-11-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Aysén;Director/a Atención Primaria;feb;2020;05-02-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Director/a Hospital Dr. Luis Tisné Brousse;may;2020;06-05-2020
Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Metropolitana;dic;2020;23-12-2020
Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Bdo. OHiggins;mar;2020;26-03-2020
Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Bdo. OHiggins;dic;2020;23-12-2020
Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe División Subdirección de Operaciones;ene;2020;21-01-2020
Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Los Ríos;ene;2020;30-01-2020
Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Aysén;ene;2020;30-01-2020
Nivel II;Adscrito;Ministerio de Minería;Servicio Nacional de Geología y Minería;Subdirector/a Nacional de Minería;ago;2020;27-08-2020
Nivel II;Adscrito;Ministerio de Minería;Comisión Chilena del Cobre;Fiscal;ene;2020;13-01-2020
Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Magallanes y la Antártica Chilena;feb;2020;27-02-2020
Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Jefe División Infraestructura y Recintos;abr;2020;07-04-2020
Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Los Lagos;dic;2020;11-12-2020
Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Regional Bío-Bío;sep;2020;08-09-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Subdirector/a Administrativo/a Servicio de Salud;feb;2020;25-02-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Director/a Hospital Carlos Van Buren;ene;2020;06-01-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Director/a Hospital Psiquiátrico El Salvador;mar;2020;17-03-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Hospital Roberto del Río;ago;2020;28-08-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Subdirector/a Administrativo/a Hospital Dr. Félix Bulnes Cerda;sep;2020;03-09-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Subdirector/a Administrativo/a Hospital San Juan de Dios;ene;2020;15-01-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Sur-Oriente;Subdirector/a Administrativo/a Servicio de Salud;jun;2020;19-06-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Subdirector/a Administrativo/a Servicio de Salud;jul;2020;14-07-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Director/a de Atención Primaria;abr;2020;13-04-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Director/a Hospital de Talca;ago;2020;25-08-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Subdirector/a Administrativo/a Hospital de Talca;feb;2020;25-02-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Subdirector/a Administrativo/a Hospital de Talca;nov;2020;05-11-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Talcahuano;Subdirector/a Médico/a Servicio de Salud;dic;2020;10-12-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Talcahuano;Subdirector/a Administrativo/a Servicio de Salud;sep;2020;25-09-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Subdirector/a Administrativo/a Hospital Dr. Gustavo Fricke;feb;2020;28-02-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Director/a Instituto Traumatológico;may;2020;25-05-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Director/a de Hospital de Talagante;jun;2020;01-06-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Aconcagua;Director/a Hospital de Llay Llay;nov;2020;16-11-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Director/a Hospital de Pitrufquén;oct;2020;19-10-2020
Nivel II;Adscrito;Ministerio de Salud;Superintendencia de Salud;Jefe/a Departamento Función: Administración y Finanzas;jul;2020;01-07-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Antofagasta;Subdirector/a Administrativo/a Servicio de Salud;ago;2020;28-08-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Tarapacá;Director/a Hospital Dr. Ernesto Torres Galdames de Iquique;sep;2020;25-09-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Subdirector/a Administrativo/a Hospital Dr. Gustavo Fricke;nov;2020;23-11-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Director/a Hospital Santo Tomás de Limache;mar;2020;24-03-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a de Hospital San Pablo de Coquimbo;mar;2020;16-03-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Coquimbo;Director/a de Hospital San Juan de Dios de La Serena;sep;2020;15-09-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Los Ríos;Subdirector/a Administrativo/a Hospital de Valdivia;ene;2020;21-01-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Antofagasta;Director/a Hospital Regional de Antofagasta;ene;2020;28-01-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Atacama;Director/a de Hospital San José del Carmen de Copiapó;ene;2020;30-01-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Atacama;Director/a Hospital Provincial del Huasco;jul;2020;10-07-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Atacama;Subdirector/a Administrativo/a Servicio de Salud;abr;2020;13-04-2020
Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Atacama;Subdirector/a Administrativo/a Hospital San José del Carmen de Copiapó;dic;2020;01-12-2020
Nivel II;Adscrito;Ministerio de Energía;Comisión Chilena de Energía Nuclear;Jefe/a División de Seguridad Nuclear y Radiológica;jul;2020;31-07-2020
Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Los Lagos;jun;2020;08-06-2020
Nivel II;Adscrito;Ministerio de Energía;Comisión Chilena de Energía Nuclear;Jefe/a de División Función: Personas;ene;2020;29-01-2020
Nivel II;Adscrito;Ministerio de Hacienda;Unidad de Análisis Financiero;Jefe/a División Función Jurídica;oct;2020;09-10-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Los Lagos;dic;2020;24-12-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Subdirector/a de Tecnologías de la Información y Comunicaciones;nov;2020;25-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional del Maule;feb;2020;18-02-2020
Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Los Ríos;nov;2020;20-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Subdirector/a de Marketing;ago;2020;11-08-2020
Nivel II;Adscrito;Ministerio de Ciencia, Tecnología, Conocimiento e Innovación;Agencia Nacional de Investigación y Desarrollo de Chile;Subdirector/a de Capital Humano Avanzado;dic;2020;14-12-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Antofagasta;nov;2020;23-11-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Atacama;ene;2020;23-01-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Aysén;nov;2020;23-11-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional del Bío-Bío;ene;2020;13-01-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Director/a Regional Araucanía;dic;2020;23-12-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Subdirector/a Nacional;ago;2020;06-08-2020
Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Director/a Regional de Arica y Parinacota;dic;2020;22-12-2020
Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Bío Bío;nov;2020;11-11-2020
Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Maule;nov;2020;11-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Subdirector/a Función Operaciones;sep;2020;11-09-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Subdirector/a de Pesquerías;abr;2020;08-04-2020
Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Jefe/a de División Jurídica;oct;2020;05-10-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Subdirector/a de Inocuidad y Certificación;nov;2020;11-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Director/a Regional Aysén;mar;2020;05-03-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Maule;nov;2020;02-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Arica y Parinacota;sep;2020;02-09-2020
Nivel II;Adscrito;Ministerio de Defensa Nacional;Caja de Previsión de la Defensa Nacional;Jefe/a de División Operaciones;may;2020;27-05-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Director/a Regional de Los Ríos;dic;2020;30-12-2020
Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Valparaíso;may;2020;26-05-2020
Nivel II;Adscrito;Ministerio de Defensa Nacional;Caja de Previsión de la Defensa Nacional;Jefe/a de División Atención al Usuario;mar;2020;11-03-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Propiedad Industrial;Subdirector/a de Patentes;sep;2020;04-09-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Metropolitano;abr;2020;06-04-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Subdirector/a de Fiscalización;jun;2020;05-06-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Subdirector/a de Desarrollo Territorial y Gestión;jun;2020;03-06-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Subdirector/a de Procedimientos Voluntarios Colectivos;jun;2020;01-06-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Instituto Antártico Chileno;Subdirector Administrativo;ago;2020;28-08-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Nacional;mar;2020;31-03-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Asuntos Jurídicos;abr;2020;02-04-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Administrativo;may;2020;05-05-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Subdirector/a Función Técnica;nov;2020;23-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Región Metropolitana;dic;2020;15-12-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Región de Ñuble;sep;2020;02-09-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Regional Zona Centro Sur;sep;2020;04-09-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Gerente/a de Asuntos Estratégicos;mar;2020;10-03-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Regional Zona Sur;abr;2020;23-04-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Bdo. OHiggins;sep;2020;02-09-2020
Nivel II;Adscrito;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Director Departamento Prevención de Accidentes;nov;2020;26-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Los Lagos;dic;2020;15-12-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Atacama;nov;2020;02-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Gerente/a de Emprendimiento;ene;2020;31-01-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Regional Zona Norte;jun;2020;01-06-2020
Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Regional Zona Centro Norte;jun;2020;01-06-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Valparaíso;nov;2020;02-11-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Gerente General;dic;2020;03-12-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Gerente Start UP;dic;2020;01-12-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Corporación de Fomento de la Producción;Fiscal;sep;2020;22-09-2020
Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Regional Tarapacá;dic;2020;15-12-2020
Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Jurídica;ago;2020;18-08-2020
Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional Valparaíso;ago;2020;10-08-2020
Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región Metropolitana;oct;2020;09-10-2020
Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional Antofagasta;jun;2020;25-06-2020
Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Programática;dic;2020;29-12-2020
