Año Envío Nómina;N° Concurso;Nivel;Adscrito;Ministerio;Servicio;Nombre Cargo;Fecha Envío Nómina;Fecha Convocatoria;Dias; 
2012;1908;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Subdirector/a Desarrollo Rural;12-10-2012;08-07-2012;89;
2012;1909;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Valparaíso;20-12-2012;23-09-2012;81;
2012;1911;Nivel I;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Seguridad Laboral;Director/a Nacional;28-12-2012;14-10-2012;68;
2012;1913;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;Jefe/a Departamento Financiero y Administración;22-08-2012;03-06-2012;80;
2012;1914;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Director/a Regional Maule;27-08-2012;10-06-2012;71;
2012;1915;Nivel II;No Adscrito;Administración local;Municipalidad de El Monte;Jefe/a Departamento de Administración de Educación Municipal de El Monte;25-09-2012;15-07-2012;72;
2012;1916;Nivel II;No Adscrito;Administración local;Municipalidad de Salamanca;Jefe/a Departamento de Administración de Educación Municipal de Salamanca;12-11-2012;12-08-2012;85;
2012;1917;Nivel II;No Adscrito;Administración local;Municipalidad de Curicó;Jefe/a Departamento de Administración de Educación Municipal de Curicó;10-09-2012;08-07-2012;64;
2012;1918;Nivel II;No Adscrito;Administración local;Municipalidad de Los Vilos;Jefe/a Departamento de Administración de Educación Municipal de Los Vilos;25-09-2012;08-07-2012;79;
2012;1919;Nivel II;No Adscrito;Administración local;Municipalidad de San Carlos;Jefe/a Departamento de Administración de Educación Municipal de San Carlos;02-10-2012;22-07-2012;65;
2012;1923;Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Fiscal;14-09-2012;17-06-2012;82;
2012;1924;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Dirección de Previsión de Carabineros de Chile;Administrador/a General;05-11-2012;19-08-2012;71;
2012;1925;Nivel I;Adscrito;Ministerio de Obras Públicas;Dirección de Arquitectura;Director/a Nacional;23-11-2012;12-08-2012;96;
2012;1926;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Central;Director/a Atención Primaria;25-09-2012;24-06-2012;86;
2012;1929;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Arica y Parinacota;05-12-2012;26-08-2012;94;
2012;1930;Nivel I;Adscrito;Ministerio de Hacienda;Dirección de Compras y Contratación Pública;Director/a Nacional;29-08-2012;10-06-2012;73;
2012;1931;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Maule;29-10-2012;29-07-2012;92;
2012;1932;Nivel II;No Adscrito;Administración local;Municipalidad de Retiro;Jefe/a Departamento de Administración de Educación Municipal de Retiro;12-11-2012;05-08-2012;99;
2012;1935;Nivel II;Adscrito;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Director/a Regional, Región de Los Ríos;05-10-2012;08-07-2012;89;
2012;1936;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Regional Arica y Parinacota;31-10-2012;05-08-2012;80;
2012;1937;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Fiscalía Nacional Económica;Jefe/a División Función: Litigios;02-10-2012;22-07-2012;65;
2012;1939;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Instituto de Previsión Social;Jefe/a División de Planificación y Desarrollo;10-09-2012;24-06-2012;78;
2012;1940;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Atención Primaria;15-11-2012;26-08-2012;74;
2012;1941;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a División Función Estudios y Desarrollo;20-12-2012;09-09-2012;95;
2012;1942;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a División Función Administración y Finanzas;26-11-2012;19-08-2012;99;
2012;1943;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Director/a Regional Tesorero/a Región Metropolitana;24-12-2012;23-09-2012;85;
2012;1944;Nivel II;Adscrito;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Jefe/a División Función Personal;28-12-2012;23-09-2012;89;
2012;1946;Nivel II;No Adscrito;Administración local;Municipalidad de Vilcún;Jefe/a Departamento de Administración de Educación Municipal de Vilcún;05-11-2012;22-07-2012;99;
2012;1947;Nivel I;Adscrito;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Secretario/a General;18-12-2012;26-08-2012;107;
2012;1949;Nivel I;No Adscrito;Otros Organismos;Tercer Tribunal Tributario Aduanero Región Metropolitana;Juez/a Tributario/a y Aduanero/a Tercer Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1950;Nivel I;No Adscrito;Otros Organismos;Tercer Tribunal Tributario Aduanero Región Metropolitana;Secretario/a Abogado/a Tercer Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1951;Nivel I;No Adscrito;Otros Organismos;Tribunal Tributario Aduanero Región Valparaíso;Juez/a Tributario/a y Aduanero/a Región Valparaíso;24-10-2012;17-06-2012;122;
2012;1952;Nivel I;No Adscrito;Ministerio de Hacienda;Subsecretaria de Hacienda;Secretario/a Abogado/a Aduanero/a Región Valparaíso;24-10-2012;17-06-2012;122;
2012;1953;Nivel I;No Adscrito;Otros Organismos;Tribunal Tributario Aduanero Región OHiggins;Juez/a Tributario/a y Aduanero/a Región OHiggins;24-10-2012;17-06-2012;122;
2012;1954;Nivel I;No Adscrito;Otros Organismos;Tribunal Tributario Aduanero Región OHiggins;Secretario/a Abogado/a Region OHiggins;24-10-2012;17-06-2012;122;
2012;1955;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Arica y Parinacota;26-10-2012;22-07-2012;89;
2012;1957;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Superintendencia de Pensiones;Intendente/a de Fiscalización de Prestadores Públicos y Privados;26-10-2012;29-07-2012;82;
2012;1958;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Jefe/a División Evaluación Ambiental y Participación Ciudadana;05-11-2012;12-08-2012;85;
2012;1959;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Jefe/a Departamento Capacitación a Personas;21-11-2012;26-08-2012;87;
2012;1961;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;Director/a Regional Aysén;15-11-2012;22-07-2012;109;
2012;1962;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Jefe/a División Función Territorial;23-10-2012;29-07-2012;86;
2012;1963;Nivel I;No Adscrito;Otros Organismos;Primer Tribunal Tributario Aduanero Región Metropolitana;Juez/a Tributario/a y Aduanero/a Primer Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1964;Nivel I;No Adscrito;Otros Organismos;Primer Tribunal Tributario Aduanero Región Metropolitana;Secretario/a Abogado/a Tributario/a Primer Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1965;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Tributario Aduanero Región Metropolitana;Juez/a Tributario/a y Aduanero/a Segundo Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1966;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Tributario Aduanero Región Metropolitana;Secretario/a Abogado/a Segundo Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1967;Nivel I;No Adscrito;Ministerio de Hacienda;Subsecretaria de Hacienda;Juez/a Tributario/a Cuarto Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1968;Nivel I;No Adscrito;Otros Organismos;Cuarto Tribunal Tributario Aduanero Región Metropolitana;Secretario/a Abogado/a Cuarto Tribunal Metropolitano;24-10-2012;17-06-2012;122;
2012;1970;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Subdirector/a Administrativo/a Hospital del Salvador;08-11-2012;05-08-2012;95;
2012;1971;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Director/a Instituto Nacional del cáncer;28-12-2012;30-09-2012;82;
2012;1974;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Araucanía;03-12-2012;19-08-2012;106;
2012;1975;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Atacama;29-10-2012;12-08-2012;71;
2012;1976;Nivel II;No Adscrito;Administración local;Municipalidad de Purranque;Jefe/a Departamento de Administración de Educación Municipal de Purranque;05-11-2012;22-07-2012;99;
2012;1982;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Osorno;Director/a de Hospital Base San José de Osorno;31-10-2012;05-08-2012;80;
2012;1986;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Titular Abogado;09-11-2012;15-07-2012;110;
2012;1987;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Abogado/a Titular;09-11-2012;15-07-2012;110;
2012;1988;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Titular Licenciado en Ciencias;09-11-2012;15-07-2012;110;
2012;1989;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Suplente Abogado;09-11-2012;15-07-2012;110;
2012;1990;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Suplente Licenciado en Ciencias;09-11-2012;15-07-2012;110;
2012;2002;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Subdirector/a Administrativo/a Servicio de Salud;31-10-2012;12-08-2012;80;
2012;2003;Nivel II;No Adscrito;Otros Organismos;Servicio Electoral;Jefe/a División Función: Gestión Interna;19-10-2012;05-08-2012;68;
2012;2004;Nivel I;Adscrito;Ministerio de Educación;Superintendencia de Educación;Superintendente/a;28-12-2012;14-10-2012;68;
2012;2010;Nivel II;Adscrito;Ministerio del Trabajo y Previsión Social;Servicio Nacional de Capacitación y Empleo;Director/a Regional Antofagasta;05-12-2012;26-08-2012;94;
2012;2012;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Aysén;07-12-2012;26-08-2012;96;
2012;2014;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Subdirector/a Administrativo/a Servicio de Salud;28-12-2012;23-09-2012;96;
2012;2015;Nivel II;Adscrito;Ministerio de Salud;Central de Abastecimiento del Sistema Nacional de Servicios de Salud;Jefe/a Departamento Tecnologías de la Información;30-11-2012;26-08-2012;96;
2012;2022;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Aysén;13-12-2012;02-09-2012;95;
2012;2023;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Regional Arica y Parinacota;13-12-2012;02-09-2012;95;
2012;2024;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional Araucanía;28-12-2012;14-10-2012;68;
2012;2029;Nivel II;No Adscrito;Administración local;Municipalidad de Lautaro;Jefe/a Departamento de Administración de Educación Municipal de Lautaro;29-11-2012;02-09-2012;88;
2012;2032;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Arica y Parinacota;26-11-2012;26-08-2012;85;
2012;2036;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Director/a Atención Primaria;28-12-2012;28-10-2012;54;
2012;2058;Nivel I;Adscrito;Ministerio de Hacienda;Unidad de Análisis Financiero;Director/a;13-12-2012;30-09-2012;67;
2012;2064;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Director/a de Atención Primaria;20-12-2012;14-10-2012;60;
2011;820;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Chiloé;Subdirector/a Médico/a Hospital de Ancud;23-12-2011;09-10-2011;68;
2011;909;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Técnico/a;11-07-2011;10-04-2011;85;
2011;926;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Subdirector/a Médico/a Hospital San Juan de Dios;20-10-2011;21-08-2011;53;
2011;940;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Director/a Hospital de Pitrufquén;16-05-2011;06-03-2011;64;
2011;957;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Tarapacá;Director/a Hospital Dr. Ernesto Torres Galdames de Iquique;22-08-2011;22-05-2011;85;
2011;986;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Semillas;25-01-2011;14-11-2010;65;
2011;988;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Subdirector/a Médico/a Hospital San José;11-08-2011;12-06-2011;53;
2011;999;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud O'Higgins;Subdirector/a  Médico Hospital Regional Libertador Bernardo OHiggins;07-07-2011;24-04-2011;67;
2011;1006;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Subdirector/a Médico/a Hospital Luis Calvo Mackenna;20-10-2011;07-08-2011;67;
2011;1009;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Los Ríos;Subdirector/a Médico/a Hospital de Valdivia;28-07-2011;22-05-2011;67;
2011;1011;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Subdirector/a Médico/a Hospital Instituto Nacional del Tórax;15-07-2011;15-05-2011;54;
2011;1013;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Director/a Hospital Gustavo Fricke;12-05-2011;20-03-2011;46;
2011;1014;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Viña del Mar-Quillota;Subdirector/a Médico/a Hospital Gustavo Fricke;11-07-2011;08-05-2011;57;
2011;1025;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Recursos Humanos;15-07-2011;10-04-2011;96;
2011;1026;Nivel II;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Subdirector/a Función Jurídico/a;11-07-2011;10-04-2011;85;
2011;1044;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Magallanes;Director/a Hospital Clínico Magallanes Dr. Lautaro Navarro Avaria;17-06-2011;10-04-2011;68;
2011;1072;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Magallanes;Subdirector/a Médico/a Hospital Regional de Punta Arenas Dr. Lautaro Navarro Avaria;14-10-2011;31-07-2011;68;
2011;1076;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Aysén;Subdirector/a Médico/a Servicio de Salud;24-10-2011;07-08-2011;71;
2011;1080;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Subdirector/a Médico/a Hospital Roberto del Río;11-11-2011;04-09-2011;61;
2011;1083;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Maule;Director/a Hospital de Constitución;17-06-2011;17-04-2011;54;
2011;1084;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Sur;Subdirector/a Médico/a Servicio de Salud;30-09-2011;31-07-2011;54;
2011;1090;Nivel I;Adscrito;Ministerio de Hacienda;Servicio Nacional de Aduanas;Director/a Nacional;25-05-2011;13-03-2011;66;
2011;1092;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Función: Subdirección Nacional;27-05-2011;06-03-2011;82;
2011;1094;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Subdirector/a Nacional;21-01-2011;31-10-2010;82;
2011;1097;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Antofagasta;22-07-2011;17-04-2011;89;
2011;1098;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Atacama;22-07-2011;17-04-2011;89;
2011;1099;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Coquimbo;22-07-2011;17-04-2011;89;
2011;1101;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Metropolitano/a;23-06-2011;13-03-2011;102;
2011;1102;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional O'Higgins;23-06-2011;13-03-2011;102;
2011;1103;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Maule;23-06-2011;13-03-2011;102;
2011;1104;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional del Bío-Bío;23-06-2011;13-03-2011;102;
2011;1106;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Los Ríos;30-06-2011;27-03-2011;95;
2011;1107;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Los Lagos;30-06-2011;27-03-2011;95;
