;CD_Concurso;id_cargo;Nivel;Region;Estado;SubEstado;Ministerio;Servicio;Fecha_Convocatoria;Fecha_Nomina;Fecha_Desierto;Year_Convocatoria;Year_Nomina;Year_Desierto;Desierto;Nomina;Nombrado;DesignacionDirecta;Duracion_Concurso;Fecha_Cierre_Concurso;Year_Cierre_Concurso;Cerrado;Fecha_Nombramiento;Year_Nombramiento;Periodo;Fecha_Renovacion;Costo_Concurso;FechaActualizacion
4572;ADP-4081;II 1225;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Metropolitano;2018-07-15;2018-10-01;;2018.0;2018.0;;0;1;1;0;74.0;2018-09-27;2018.0;1;2018-10-12;2018.0;2;2024-10-10;;2023-12-05 16:34:45.183
4573;ADP-4082;I 91;I;Región de Magallanes y de la Antártica Chilena;Nombrado;DESVINCULADO;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Magallanes y de la Antártica Chilena;2018-09-16;2018-12-19;;2018.0;2018.0;;0;1;1;0;88.0;2018-12-13;2018.0;1;2019-02-20;2019.0;1;2022-02-19;51391471.0;2023-12-05 16:34:45.183
4574;ADP-4083;I 90;I;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;DESVINCULADO;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Aysén del General Carlos Ibáñez del Campo;2018-08-19;2018-11-13;;2018.0;2018.0;;0;1;1;0;81.0;2018-11-08;2018.0;1;2018-12-31;2018.0;2;2024-12-29;28152069.0;2023-12-05 16:34:45.183
4575;ADP-4085;II 636;II;Región de Los Lagos;Nombrado;DESVINCULADO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-06-24;2018-10-02;;2018.0;2018.0;;0;1;1;0;122.0;2018-10-24;2018.0;1;2018-10-23;2018.0;2;2024-10-21;;2023-12-05 16:34:45.183
4576;ADP-4086;II 1149;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Obras Públicas;Dirección de Aeropuertos;2018-07-15;2018-09-21;;2018.0;2018.0;;0;1;1;0;60.0;2018-09-13;2018.0;1;2018-10-12;2018.0;2;2024-10-10;;2023-12-05 16:34:45.183
4577;ADP-4087;II 565;II;Región de Los Lagos;Nombrado;DESVINCULADO;Ministerio de Salud;Servicio de Salud Osorno;2018-07-22;2018-10-08;;2018.0;2018.0;;0;1;1;0;68.0;2018-09-28;2018.0;1;2018-11-06;2018.0;1;2021-11-05;;2023-12-05 16:34:45.183
4578;ADP-4088;II 1241;II;Región de la Araucanía;Nombrado;DESVINCULADO;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;2018-09-09;2018-11-21;;2018.0;2018.0;;0;1;1;0;60.0;2018-11-08;2018.0;1;2018-11-22;2018.0;2;2024-11-20;12144585.0;2023-12-05 16:34:45.183
4579;ADP-4089;II 1245;II;Región de Los Ríos;Nombrado;DESVINCULADO;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;2018-10-07;2019-01-04;;2018.0;2019.0;;0;1;1;0;72.0;2018-12-18;2018.0;1;2019-02-01;2019.0;2;2025-01-30;;2023-12-05 16:34:45.183
4580;ADP-4090;II 405;II;Región de  Valparaíso;Nombrado;DESVINCULADO;Ministerio de Salud;Servicio de Salud Viña del Mar - Quillota;2018-09-23;2018-12-13;;2018.0;2018.0;;0;1;1;0;71.0;2018-12-03;2018.0;1;2019-01-11;2019.0;2;2025-01-09;;2023-12-05 16:34:45.183
4581;ADP-4091;I 87;I;Región del Maule;Desierto;FINALIZADO DESIERTO;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región del Maule;2018-06-17;2018-08-31;2018-08-30;2018.0;2018.0;2018.0;1;1;0;0;74.0;2018-08-30;2018.0;1;;;0;;10111625.0;2023-12-05 16:34:45.183
4582;ADP-4092;II 315;II;Región de Metropolitana de Santiago;Nombrado;NOMBRAMIENTO;Ministerio de Obras Públicas;Dirección de Arquitectura;2018-06-17;2018-08-31;;2018.0;2018.0;;0;1;1;0;65.0;2018-08-21;2018.0;1;2018-09-07;2018.0;2;2024-09-05;;2023-12-05 16:34:45.183
4583;ADP-4093;II 316;II;Región de Metropolitana de Santiago;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Obras Públicas;Dirección de Arquitectura;2018-07-29;2018-10-11;;2018.0;2018.0;;0;1;1;0;68.0;2018-10-05;2018.0;1;2018-10-23;2018.0;1;2021-10-22;;2023-12-05 16:34:45.183
4584;ADP-4094;II 1114;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Educación;Superintendencia de Educación;2018-09-23;2018-12-12;;2018.0;2018.0;;0;1;1;0;68.0;2018-11-30;2018.0;1;2019-01-11;2019.0;2;2025-01-09;;2023-12-05 16:34:45.183
4585;ADP-4095;I 15;I;Región de  Valparaíso;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;2018-06-03;2018-08-10;;2018.0;2018.0;;0;1;1;0;67.0;2018-08-09;2018.0;1;2018-09-14;2018.0;1;2021-09-13;;2023-12-05 16:34:45.183
4586;ADP-4096;II 692;II;Región de Arica y Parinacota;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-10-14;2019-01-08;;2018.0;2019.0;;0;1;1;0;73.0;2018-12-26;2018.0;1;2019-02-05;2019.0;2;2025-02-03;3790400.0;2023-12-05 16:34:45.183
4587;ADP-4097;II 679;II;Región de Tarapacá;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2019-03-10;2019-06-27;;2019.0;2019.0;;0;1;1;0;73.0;2019-05-22;2019.0;1;2019-07-12;2019.0;1;2022-07-11;12539388.0;2023-12-05 16:34:45.183
4588;ADP-4098;II 681;II;Región de  Atacama;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2019-04-21;2019-07-18;;2019.0;2019.0;;0;1;1;0;79.0;2019-07-09;2019.0;1;2019-08-12;2019.0;1;2022-08-11;15792993.0;2023-12-05 16:34:45.183
4589;ADP-4099;II 682;II;Región de  Coquimbo;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-06-24;2018-09-13;;2018.0;2018.0;;0;1;1;0;67.0;2018-08-30;2018.0;1;2018-10-09;2018.0;1;2021-10-08;;2023-12-05 16:34:45.183
4590;ADP-4100;II 683;II;Región de  Valparaíso;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2019-05-05;2019-07-29;;2019.0;2019.0;;0;1;1;0;75.0;2019-07-19;2019.0;1;2019-08-26;2019.0;1;2022-08-25;15934728.0;2023-12-05 16:34:45.183
4591;ADP-4101;II 685;II;Región del Libertador General Bernardo OHiggins;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2019-03-10;2019-07-02;;2019.0;2019.0;;0;1;1;0;73.0;2019-05-22;2019.0;1;2019-07-12;2019.0;1;2022-07-11;18989892.0;2023-12-05 16:34:45.183
4592;ADP-4102;II 686;II;Región del Maule;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-07-29;2018-10-31;;2018.0;2018.0;;0;1;1;0;85.0;2018-10-22;2018.0;1;2018-11-30;2018.0;1;2021-11-29;;2023-12-05 16:34:45.183
4593;ADP-4103;II 687;II;Región del Biobío;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-06-24;2018-09-05;;2018.0;2018.0;;0;1;1;0;67.0;2018-08-30;2018.0;1;2018-10-09;2018.0;1;2021-10-08;;2023-12-05 16:34:45.183
4594;ADP-4104;II 693;II;Región de Los Ríos;Desierto;FINALIZADO DESIERTO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2019-04-21;;;2019.0;;;1;0;0;0;;2019-07-09;2019.0;1;;;0;;8109590.0;2023-12-05 16:34:45.183
4595;ADP-4105;II 689;II;Región de Los Lagos;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-10-14;2019-01-08;;2018.0;2019.0;;0;1;1;0;73.0;2018-12-26;2018.0;1;2019-02-05;2019.0;1;2022-02-04;18234265.0;2023-12-05 16:34:45.183
4596;ADP-4106;II 690;II;Región de Aysén del General Carlos Ibañez del Campo;Desierto;CONCURSO DESIERTO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-12-23;2019-04-26;2019-05-27;2018.0;2019.0;2019.0;1;1;0;0;85.0;2019-04-15;2019.0;1;;;0;;15129797.0;2023-12-05 16:34:45.183
4597;ADP-4107;II 691;II;Región de Magallanes y de la Antártica Chilena;Nombrado;DESVINCULADO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-07-29;2018-10-31;;2018.0;2018.0;;0;1;1;0;85.0;2018-10-22;2018.0;1;2018-11-30;2018.0;1;2021-11-29;20514124.0;2023-12-05 16:34:45.183
4598;ADP-4108;II 1244;II;Región de Arica y Parinacota;Nombrado;DESVINCULADO;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;2018-10-07;2019-01-21;;2018.0;2019.0;;0;1;1;0;96.0;2019-01-11;2019.0;1;2019-02-15;2019.0;2;2025-02-13;;2023-12-05 16:34:45.183
4599;ADP-4109;II 605;II;Región de Antofagasta;Desierto;FINALIZADO DESIERTO;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;2018-12-23;2019-03-26;2019-04-24;2018.0;2019.0;2019.0;1;1;0;0;53.0;2019-03-14;2019.0;1;;;0;;7338216.0;2023-12-05 16:34:45.183
4600;ADP-4110;II 606;II;Región de  Atacama;Nombrado;DESVINCULADO;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;2018-12-23;2019-03-25;;2018.0;2019.0;;0;1;1;0;53.0;2019-03-14;2019.0;1;2019-04-11;2019.0;2;2025-04-09;15373156.0;2023-12-05 16:34:45.183
4601;ADP-4111;II 607;II;Región de  Coquimbo;Nombrado;DESVINCULADO;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;2018-11-25;2019-03-28;;2018.0;2019.0;;0;1;1;0;87.0;2019-03-20;2019.0;1;2019-03-20;2019.0;2;2025-03-18;;2023-12-05 16:34:45.183
4602;ADP-4112;II 608;II;Región de  Valparaíso;Nombrado;DESVINCULADO;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;2018-09-30;2018-12-18;;2018.0;2018.0;;0;1;1;0;65.0;2018-12-04;2018.0;1;2018-12-21;2018.0;2;2024-12-19;;2023-12-05 16:34:45.183
4603;ADP-4113;II 616;II;Región de Magallanes y de la Antártica Chilena;Nombrado;DESVINCULADO;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;2018-12-09;2019-03-28;;2018.0;2019.0;;0;1;1;0;72.0;2019-03-19;2019.0;1;2019-03-19;2019.0;2;2025-03-17;12425920.0;2023-12-05 16:34:45.183
4604;ADP-4114;II 675;II;Región de Arica y Parinacota;Nombrado;DESVINCULADO;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;2019-05-05;2019-07-18;;2019.0;2019.0;;0;1;1;0;61.0;2019-07-05;2019.0;1;2019-08-07;2019.0;1;2022-08-06;13568227.0;2023-12-05 16:34:45.183
4605;ADP-4115;II 1239;II;Región de Tarapacá;Desierto;CONCURSO DESIERTO;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;2018-09-02;;;2018.0;;;1;0;0;0;;2018-11-16;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4606;ADP-4116;II 1240;II;Región de la Araucanía;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;2018-09-02;2018-11-27;;2018.0;2018.0;;0;1;1;0;75.0;2018-11-16;2018.0;1;2018-11-29;2018.0;1;2021-11-28;;2023-12-05 16:34:45.183
4607;ADP-4117;II 813;II;Región de Tarapacá;Desierto;CONCURSO DESIERTO;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;2018-08-26;;;2018.0;;;1;0;0;0;;2018-11-07;2018.0;1;;;0;;10370438.0;2023-12-05 16:34:45.183
4608;ADP-4118;I 185;I;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;2018-07-01;2018-09-27;;2018.0;2018.0;;0;1;1;0;68.0;2018-09-07;2018.0;1;2018-11-21;2018.0;2;2024-11-19;25200908.0;2023-12-05 16:34:45.183
4609;ADP-4120;II 421;II;Región de Metropolitana de Santiago;Desierto;FINALIZADO DESIERTO;Ministerio de Salud;Servicio de Salud Metropolitano Norte;2018-08-12;2018-10-17;2018-11-19;2018.0;2018.0;2018.0;1;1;0;0;57.0;2018-10-08;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4610;ADP-4121;II 1466;II;Región de Metropolitana de Santiago;Nombrado;NOMBRAMIENTO;Ministerio de Hacienda;Subsecretaria de Hacienda;2018-04-29;2018-07-06;;2018.0;2018.0;;0;1;1;0;61.0;2018-06-29;2018.0;1;2018-06-29;2018.0;1;;10710717.0;2023-12-05 16:34:45.183
4611;ADP-4122;II 638;II;Región de Magallanes y de la Antártica Chilena;Nombrado;DESVINCULADO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-11-04;2019-01-08;;2018.0;2019.0;;0;1;1;0;59.0;2019-01-02;2019.0;1;2019-01-25;2019.0;2;2025-01-23;;2023-12-05 16:34:45.183
4612;ADP-4123;II 677;II;Región de Arica y Parinacota;Nombrado;DESVINCULADO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-09-16;2018-12-07;;2018.0;2018.0;;0;1;1;0;71.0;2018-11-26;2018.0;1;2019-01-08;2019.0;1;2022-01-07;11390342.0;2023-12-05 16:34:45.183
4613;ADP-4124;II 637;II;Región de Aysén del General Carlos Ibañez del Campo;Desierto;CONCURSO DESIERTO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-11-04;;;2018.0;;;1;0;0;0;;2018-12-28;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4614;ADP-4125;II 632;II;Región del Libertador General Bernardo OHiggins;Nombrado;DESVINCULADO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-07-22;2018-10-18;;2018.0;2018.0;;0;1;1;0;74.0;2018-10-04;2018.0;1;2018-11-14;2018.0;1;2021-11-13;;2023-12-05 16:34:45.183
4615;ADP-4126;II 908;II;Región de Antofagasta;Nombrado;DESVINCULADO;Ministerio de Educación;Superintendencia de Educación;2018-07-22;2018-10-22;;2018.0;2018.0;;0;1;1;0;86.0;2018-10-16;2018.0;1;2018-11-20;2018.0;2;2024-11-18;;2023-12-05 16:34:45.183
4616;ADP-4127;II 910;II;Región de  Coquimbo;Nombrado;DESVINCULADO;Ministerio de Educación;Superintendencia de Educación;2018-08-12;2018-11-30;;2018.0;2018.0;;0;1;1;0;95.0;2018-11-15;2018.0;1;2018-12-31;2018.0;2;2024-12-29;;2023-12-05 16:34:45.183
4617;ADP-4128;II 913;II;Región del Libertador General Bernardo OHiggins;Nombrado;DESVINCULADO;Ministerio de Educación;Superintendencia de Educación;2018-07-22;2018-10-24;;2018.0;2018.0;;0;1;1;0;86.0;2018-10-16;2018.0;1;2018-11-23;2018.0;2;2024-11-21;;2023-12-05 16:34:45.183
4618;ADP-4129;II 914;II;Región del Maule;Desierto;CONCURSO DESIERTO;Ministerio de Educación;Superintendencia de Educación;2018-09-30;;;2018.0;;;1;0;0;0;;2018-12-06;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4619;ADP-4130;II 841;II;Región de Metropolitana de Santiago;Desierto;CONCURSO DESIERTO;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;2018-05-20;;;2018.0;;;1;0;0;0;;2018-07-20;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4620;ADP-4131;I 22;I;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Educación;Consejo de Rectores;2018-05-27;2018-08-03;;2018.0;2018.0;;0;1;1;0;65.0;2018-07-31;2018.0;1;2018-10-17;2018.0;1;2021-10-16;17837655.0;2023-12-05 16:34:45.183
4621;ADP-4132;II 418;II;Región de  Valparaíso;Nombrado;DESVINCULADO;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;2019-04-21;2019-07-25;;2019.0;2019.0;;0;1;1;0;89.0;2019-07-19;2019.0;1;2019-08-22;2019.0;1;2022-08-21;12924526.0;2023-12-05 16:34:45.183
4622;ADP-4133;II 371;II;Región de Antofagasta;Desierto;CONCURSO DESIERTO;Ministerio de Salud;Servicio de Salud Antofagasta;2018-06-10;2018-08-20;2018-10-19;2018.0;2018.0;2018.0;1;1;1;0;59.0;2018-08-08;2018.0;1;2018-09-20;2018.0;1;2021-09-19;;2023-12-05 16:34:45.183
4623;ADP-4134;II 543;II;Región de la Araucanía;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Salud;Servicio de Salud Araucanía Norte;2018-10-28;2019-01-23;;2018.0;2019.0;;0;1;1;0;74.0;2019-01-10;2019.0;1;2019-02-13;2019.0;2;2025-02-11;;2023-12-05 16:34:45.183
4624;ADP-4135;II 549;II;Región de la Araucanía;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Salud;Servicio de Salud Araucanía Sur;2018-07-22;2018-10-08;;2018.0;2018.0;;0;1;1;0;65.0;2018-09-25;2018.0;1;2018-10-22;2018.0;2;2024-10-20;;2023-12-05 16:34:45.183
4625;ADP-4136;II 680;II;Región de Antofagasta;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;2018-07-29;2018-10-31;;2018.0;2018.0;;0;1;1;0;85.0;2018-10-22;2018.0;1;2018-11-30;2018.0;2;2024-11-28;;2023-12-05 16:34:45.183
4626;ADP-4137;I 77;I;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Salud;Superintendencia de Salud;2018-05-13;2018-07-23;;2018.0;2018.0;;0;1;1;0;68.0;2018-07-20;2018.0;1;2018-09-10;2018.0;1;2021-09-09;15145516.0;2023-12-05 16:34:45.183
4627;ADP-4138;II 1218;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio del Trabajo y Previsión Social;Dirección del Trabajo;2018-08-26;2018-11-13;;2018.0;2018.0;;0;1;1;0;72.0;2018-11-06;2018.0;1;2018-11-16;2018.0;1;2021-11-15;;2023-12-05 16:34:45.183
4628;ADP-4139;II 490;II;Región del Libertador General Bernardo OHiggins;Nombrado;NOMBRAMIENTO;Ministerio de Salud;Servicio de Salud O'Higgins;2018-05-20;2018-07-30;;2018.0;2018.0;;0;1;1;0;60.0;2018-07-19;2018.0;1;2018-08-14;2018.0;2;2024-08-12;;2023-12-05 16:34:45.183
4629;ADP-4140;I 82;I;Región de  Coquimbo;Nombrado;DESVINCULADO;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Coquimbo;2018-09-16;2018-12-19;;2018.0;2018.0;;0;1;1;0;88.0;2018-12-13;2018.0;1;2019-02-20;2019.0;2;2025-02-18;;2023-12-05 16:34:45.183
4630;ADP-4141;I 85;I;Región de  Valparaíso;Nombrado;DESVINCULADO;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Valparaíso;2018-07-29;2018-10-25;;2018.0;2018.0;;0;1;1;0;82.0;2018-10-19;2018.0;1;2018-11-22;2018.0;2;2024-11-20;;2023-12-05 16:34:45.183
4631;ADP-4142;I 101;I;Región de Los Lagos;Desierto;CONCURSO DESIERTO;Ministerio de Salud;Servicio de Salud Chiloé;2018-07-08;2018-10-03;2018-12-24;2018.0;2018.0;2018.0;1;1;0;0;81.0;2018-09-27;2018.0;1;;;0;;15367750.0;2023-12-05 16:34:45.183
4632;ADP-4143;II 907;II;Región de Tarapacá;Nombrado;DESVINCULADO;Ministerio de Educación;Superintendencia de Educación;2018-08-12;2018-11-30;;2018.0;2018.0;;0;1;1;0;95.0;2018-11-15;2018.0;1;2018-12-31;2018.0;2;2024-12-29;;2023-12-05 16:34:45.183
4633;ADP-4146;II 144;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;2018-09-02;2018-11-13;;2018.0;2018.0;;0;1;1;0;58.0;2018-10-30;2018.0;1;2018-11-23;2018.0;1;2021-11-22;;2023-12-05 16:34:45.183
4634;ADP-4147;II 132;II;Región de Antofagasta;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-07-15;2018-10-05;;2018.0;2018.0;;0;1;1;0;73.0;2018-09-26;2018.0;1;2018-11-07;2018.0;2;2024-11-05;;2023-12-05 16:34:45.183
4635;ADP-4148;II 134;II;Región de  Valparaíso;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-08-12;2018-10-19;;2018.0;2018.0;;0;1;1;0;61.0;2018-10-12;2018.0;1;2018-11-16;2018.0;2;2024-11-14;;2023-12-05 16:34:45.183
4636;ADP-4149;II 136;II;Región del Biobío;Desierto;CONCURSO DESIERTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-07-01;2018-09-21;2018-10-22;2018.0;2018.0;2018.0;1;1;0;0;71.0;2018-09-10;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4637;ADP-4150;II 138;II;Región de Tarapacá;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-06-03;2018-08-30;;2018.0;2018.0;;0;1;1;0;74.0;2018-08-16;2018.0;1;2018-09-11;2018.0;2;2024-09-09;;2023-12-05 16:34:45.183
4638;ADP-4151;II 140;II;Región de Los Lagos;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-06-17;2018-09-13;;2018.0;2018.0;;0;1;1;0;74.0;2018-08-30;2018.0;1;2018-10-12;2018.0;1;2021-10-11;;2023-12-05 16:34:45.183
4639;ADP-4152;II 141;II;Región de Magallanes y de la Antártica Chilena;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-06-17;2018-09-05;;2018.0;2018.0;;0;1;1;0;74.0;2018-08-30;2018.0;1;2018-09-11;2018.0;2;2024-09-09;;2023-12-05 16:34:45.183
4640;ADP-4153;II 142;II;Región de  Atacama;Nombrado;NOMBRAMIENTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-09-23;2018-12-07;;2018.0;2018.0;;0;1;1;0;71.0;2018-12-03;2018.0;1;2019-01-08;2019.0;2;2025-01-06;;2023-12-05 16:34:45.183
4641;ADP-4154;II 143;II;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-08-05;2018-10-24;;2018.0;2018.0;;0;1;1;0;74.0;2018-10-18;2018.0;1;2018-11-23;2018.0;2;2024-11-21;;2023-12-05 16:34:45.183
4642;ADP-4155;II 659;II;Región de Arica y Parinacota;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-07-15;2018-10-05;;2018.0;2018.0;;0;1;1;0;74.0;2018-09-27;2018.0;1;2018-10-29;2018.0;2;2024-10-27;;2023-12-05 16:34:45.183
4643;ADP-4156;II 660;II;Región de Los Ríos;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-08-05;2018-10-25;;2018.0;2018.0;;0;1;1;0;74.0;2018-10-18;2018.0;1;2018-11-09;2018.0;2;2024-11-07;;2023-12-05 16:34:45.183
4644;ADP-4157;II 348;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Salud;Centro de Referencia de Salud Peñalolén Cordillera Oriente;2018-06-17;2018-08-22;;2018.0;2018.0;;0;1;1;0;57.0;2018-08-13;2018.0;1;2018-09-06;2018.0;2;2024-09-04;6437389.0;2023-12-05 16:34:45.183
4645;ADP-4158;II 832;II;Región de Metropolitana de Santiago;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;2018-06-03;2018-08-30;;2018.0;2018.0;;0;1;1;0;78.0;2018-08-20;2018.0;1;2018-09-11;2018.0;1;2021-09-10;;2023-12-05 16:34:45.183
4646;ADP-4159;II 122;II;Región del Biobío;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Pesca y Acuicultura;2018-08-05;2018-10-24;;2018.0;2018.0;;0;1;1;0;68.0;2018-10-12;2018.0;1;2018-10-31;2018.0;1;2021-10-30;12787943.0;2023-12-05 16:34:45.183
4647;ADP-4160;II 424;II;Región de Metropolitana de Santiago;Desierto;FINALIZADO DESIERTO;Ministerio de Salud;Servicio de Salud Metropolitano Norte;2018-08-26;2018-11-13;2018-11-26;2018.0;2018.0;2018.0;1;1;0;0;73.0;2018-11-07;2018.0;1;;;0;;6643405.0;2023-12-05 16:34:45.183
4648;ADP-4161;II 714;II;Región de Metropolitana de Santiago;Desierto;FINALIZADO DESIERTO;Ministerio de Salud;Servicio de Salud Metropolitano Norte;2018-06-17;2018-08-30;2018-10-02;2018.0;2018.0;2018.0;1;1;0;0;67.0;2018-08-23;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4649;ADP-4162;II 535;II;Región del Biobío;Desierto;CONCURSO DESIERTO;Ministerio de Salud;Servicio de Salud Arauco;2018-10-14;2019-01-23;2019-02-07;2018.0;2019.0;2019.0;1;1;0;0;68.0;2018-12-21;2018.0;1;;;0;;;2023-12-05 16:34:45.183
4650;ADP-4163;II 628;II;Región de  Atacama;Nombrado;FINALIZADO CON NOMBRAMIENTO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-09-16;2018-12-07;;2018.0;2018.0;;0;1;1;0;71.0;2018-11-26;2018.0;1;2018-12-17;2018.0;2;2024-12-15;7375818.0;2023-12-05 16:34:45.183
4651;ADP-4164;II 629;II;Región de  Coquimbo;Nombrado;DESVINCULADO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2019-01-13;2019-04-10;;2019.0;2019.0;;0;1;1;0;52.0;2019-04-03;2019.0;1;2019-04-29;2019.0;1;2022-04-28;;2023-12-05 16:34:45.183
4652;ADP-4165;II 634;II;Región del Biobío;Nombrado;DESVINCULADO;Ministerio de Agricultura;Servicio Agrícola y Ganadero;2018-07-22;2018-10-18;;2018.0;2018.0;;0;1;1;0;74.0;2018-10-04;2018.0;1;2018-11-14;2018.0;2;2024-11-12;;2023-12-05 16:34:45.183
4653;ADP-4166;II 215;II;Región del Maule;Desierto;CONCURSO DESIERTO;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;2019-01-13;;;2019.0;;;1;0;0;0;;2019-04-17;2019.0;1;;;0;;;2023-12-05 16:34:45.183
4654;ADP-4168;II 737;II;Región de Metropolitana de Santiago;Nombrado;DESVINCULADO;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Propiedad Industrial;2019-07-21;2019-10-07;;2019.0;2019.0;;0;1;1;0;66.0;2019-09-25;2019.0;1;2019-10-17;2019.0;1;2022-10-16;;2023-12-05 16:34:45.183
